9.7382,7.564,3.0917,-1.3019,-2.5562,-0.63428,1.7407,2.4218,1.7368,0.80196,0.12367,-0.30712,-0.70851,-1.7748,-3.9552,-6.6685,-9.0065,-10.023,-8.6821,-5.01,-0.33111,3.6187,4.695,2.5743,-0.67521,-3.0581,-3.7677,-2.9229,-0.57093,3.2343,7.0836,8.6304,7.2849,4.2291,0.45968,-3.0069,-4.9364,-5.1777,-4.7045,-4.5678,-5.4047,-6.7979,-7.2797,-6.1598,-4.2099,-1.9571,0.24067,1.5277,1.4944,0.27884,-1.856,-4.691,-6.5602,-5.4239,-1.4557,3.8539,9.3763,13.055,12.775,9.5481,6.5682,5.2959,5.132,5.3626
2.3255,1.0092,-1.7848,-4.8308,-6.1471,-5.544,-4.2716,-3.2658,-2.7978,-3.0253,-4.2305,-6.2516,-8.2334,-9.6989,-10.695,-11.171,-11.123,-10.682,-9.4152,-6.8727,-3.5887,-0.66941,0.80944,0.5513,-0.77376,-2.185,-2.9907,-3.0865,-2.3418,-0.17263,3.168,5.8513,6.2348,4.5793,2.0754,-0.1283,-1.1421,-0.60571,0.87361,1.9794,1.9039,1.2969,1.5857,3.0645,4.3007,4.2653,3.5913,3.0705,2.7669,2.2863,1.2473,-0.26683,-1.0837,-0.11173,1.8601,3.2993,4.007,4.3174,3.8154,2.4071,0.90062,-0.056513,-0.52609,-0.60706
11.774,12.26,11.051,9.1281,8.3615,9.1997,10.927,12.741,14.067,14.22,12.099,7.9074,3.1046,-0.61653,-1.9634,-0.85457,1.1135,1.7902,1.4437,1.1625,0.24525,-1.7371,-3.3992,-3.7613,-3.3146,-2.5752,-1.805,-1.1562,-0.45298,0.58514,1.9439,2.8905,2.5393,1.3255,-0.12053,-2.0056,-4.1125,-5.3284,-4.9237,-3.4276,-2.1279,-1.6874,-1.5389,-0.89951,0.025035,0.47792,0.21438,-0.8097,-2.3786,-3.6239,-3.7447,-2.7075,-0.85042,1.529,3.8015,5.3677,6.362,6.8997,6.2869,4.1265,1.6993,0.66906,1.506,3.2196
9.2435,9.0965,6.6728,2.8001,0.040669,-0.059325,1.8312,3.871,4.7938,3.9994,1.2138,-2.4157,-5.2232,-6.9671,-8.382,-9.7701,-10.795,-10.814,-8.8301,-5.0881,-1.4812,0.77227,1.9887,2.4838,1.8168,-0.18708,-2.4443,-3.0719,-1.0331,3.2297,7.9526,10.715,10.081,6.8648,2.5182,-1.7454,-4.6066,-5.1206,-3.6524,-1.8498,-1.1653,-1.1855,0.10624,3.3509,6.165,6.1481,3.7246,0.62021,-1.78,-3.0228,-3.6531,-4.0812,-3.4831,-1.1313,1.7967,3.7943,5.0532,5.6285,4.4767,1.6883,-1.061,-2.4664,-2.4382,-1.6452
10.871,11.666,9.5325,5.0354,0.87958,-0.76215,0.42669,2.9354,4.6438,4.1539,1.275,-2.4217,-5.0792,-6.33,-7.0078,-7.5483,-7.5727,-6.78,-4.5941,-0.98242,3.0031,6.1307,7.4902,6.6567,3.8667,0.24434,-2.3088,-2.3663,0.17505,4.4481,8.7012,10.674,9.4917,6.6185,3.2437,-0.45431,-3.79,-5.7083,-6.0414,-5.9002,-6.2575,-6.4267,-4.3109,0.25148,3.9631,4.1719,1.976,-0.2694,-1.342,-1.5709,-2.3307,-4.1085,-5.0052,-2.9724,0.79271,3.3578,3.8368,2.934,1.3546,-0.12137,-0.75606,-0.82951,-1.0188,-1.2805
14.158,15.812,13.112,7.4672,2.7364,1.4192,3.6625,7.5682,10.433,10.56,7.6711,3.564,0.36837,-1.4159,-2.5633,-3.6735,-4.4939,-4.4412,-2.6601,0.24366,2.2868,2.5651,1.8992,1.0306,-0.4019,-2.5366,-3.9124,-2.7713,0.83083,5.159,8.4761,9.456,7.6016,4.2136,0.44725,-3.4606,-6.7626,-8.0644,-6.6231,-3.838,-2.3919,-3.0807,-3.3122,-0.92388,1.8612,1.796,-0.084425,-1.5302,-2.257,-3.0163,-4.4012,-5.9048,-5.8992,-3.4038,0.4543,3.7369,5.8484,6.8034,6.426,5.05,3.7329,3.0032,2.5656,1.9176
19.028,18.926,13.889,5.5519,-0.57983,-0.32335,5.3398,11.246,13.028,10.213,4.6379,-0.15573,-2.1309,-2.6726,-4.0371,-6.1045,-6.8748,-4.8876,-0.21346,4.486,5.9355,4.2129,2.1803,1.1636,-0.13689,-2.1788,-3.3424,-2.0593,1.2683,4.8809,7.4962,8.6079,7.9273,6.1777,3.0914,-2.0778,-7.461,-9.7713,-7.4099,-2.612,0.16718,-0.56337,-1.1517,1.3483,4.4765,4.1243,0.96517,-2.5107,-4.9741,-5.7685,-5.0938,-3.1728,-0.25318,2.6346,4.6091,5.9253,7.5222,9.347,9.7109,7.4731,4.1435,1.6905,0.9392,1.3294
18.91,19.03,15.672,10.994,9.0926,11.844,17.208,21.133,21.316,18.871,15.291,11.664,8.2926,5.1468,2.3801,0.34317,-0.33662,0.48249,2.9388,5.9183,6.9448,5.8924,5.257,5.762,5.1079,1.6737,-2.7797,-4.2634,-0.91348,5.0948,10.14,11.99,10.93,9.3133,7.2014,2.2715,-4.9963,-11.213,-13.567,-12.212,-10.331,-10.371,-10.766,-8.7343,-4.5713,-1.1367,-0.13825,-1.7975,-5.4062,-9.2256,-11.369,-10.713,-7.9294,-5.1283,-3.3464,-1.6143,1.6305,5.9532,9.114,9.8627,9.5504,9.4842,9.6552,9.387
23.277,25.413,22.649,16.286,11.376,11.597,16.188,21.483,24.654,25.63,24.701,22.237,18.624,14.639,11.33,9.3545,9.186,10.074,10.889,10.384,7.6364,4.1166,2.8981,4.5817,6.6916,7.1167,5.8023,4.1767,3.3362,3.0995,3.2195,3.3882,2.6373,0.99785,-1.1542,-4.2316,-7.9734,-10.768,-11.217,-9.5878,-8.0221,-8.04,-8.7161,-8.3022,-6.4761,-4.6633,-4.4246,-6.6378,-10.56,-13.505,-13.127,-9.3643,-4.4365,-1.2043,-0.50684,-0.33262,1.7093,4.9284,6.5162,5.2093,3.1275,2.9617,4.8744,6.7719
10.129,12.055,9.725,2.6845,-3.7742,-3.7644,1.6037,7.0463,9.4443,8.9728,7.0545,5.289,2.809,-0.99438,-4.5343,-5.7952,-3.6779,0.0026867,2.1573,1.4032,-2.1035,-6.0333,-6.3903,-3.2223,-0.18648,1.1091,1.5233,2.6245,5.4941,8.7389,9.3779,6.4877,3.0925,3.8373,7.7748,8.4859,2.5633,-5.1415,-7.2849,-3.0485,1.0632,-0.098794,-4.0447,-5.239,-1.9053,2.9111,4.6943,0.99343,-6.0932,-10.664,-9.5681,-5.982,-4.0505,-5.2441,-7.8227,-8.5527,-5.2423,0.47532,4.3881,3.9092,1.5245,1.4165,4.1023,6.5114
36.595,42.507,42.268,37.545,32.28,30.473,34.611,43.14,50.087,51.837,49.02,43.715,36.957,29.081,21.562,16.253,14.691,15.797,16.611,14.145,8.0175,2.0326,0.1657,1.4969,2.9905,4.0684,5.1214,5.6176,4.4034,0.68637,-4.3481,-8.0669,-8.6014,-5.4521,-1.0767,0.068667,-3.6691,-9.1528,-12.321,-12.236,-11.181,-11.476,-12.695,-12.312,-9.2832,-5.2446,-3.0781,-4.3917,-8.0831,-10.741,-10.056,-6.897,-4.0012,-2.9082,-3.3327,-3.8309,-2.6308,-0.33967,0.52839,-1.1639,-3.354,-2.9826,0.2804,4.2718
17.463,18.389,16.797,13.83,11.191,10.144,11.623,15.224,18.624,19.676,17.592,13.493,9.5065,7.1546,6.3562,6.2886,6.5142,6.6049,6.5193,5.7375,3.5412,0.90476,-0.12801,0.52361,1.0533,0.63314,-0.32226,-0.825,-0.38011,0.51518,1.3018,1.5354,1.1037,0.96983,1.2995,0.54735,-1.6898,-3.7557,-4.1841,-3.3185,-2.8317,-3.8647,-5.7211,-6.3572,-4.7415,-1.9885,-0.29737,-1.1773,-3.7471,-5.3535,-4.2325,-1.2133,1.4245,2.4877,2.0006,0.61954,-0.36726,-0.56786,-0.70454,-1.3244,-1.8013,-0.99851,1.142,2.9249
28.721,32.855,33.49,30.474,26.546,25.296,28.112,33.008,36.111,36.485,35.311,32.562,27.56,21.357,16.843,16.177,19.077,22.415,23.294,19.56,11.023,1.8351,-2.375,-1.1144,2.1112,5.0393,6.2475,5.0028,2.3246,-0.42534,-2.7896,-5.0721,-7.3286,-8.1356,-6.514,-4.5036,-4.3107,-5.459,-6.7035,-8.417,-10.866,-12.323,-11.641,-9.5661,-7.2075,-4.8198,-2.7741,-2.3595,-4.3158,-6.3076,-5.758,-3.0884,-1.4412,-2.7623,-6.1066,-8.7381,-8.4322,-6.4184,-5.6314,-7.2671,-9.4793,-9.0526,-4.8779,1.0916
-16.403,-12.362,-14.157,-22.109,-30.232,-32.23,-27.533,-21.024,-18.947,-22.194,-26.651,-27.701,-26.103,-25.594,-26.899,-27.321,-25.081,-21.503,-18.791,-18.418,-19.941,-20.883,-18.385,-12.063,-4.5349,1.3959,3.7479,3.0655,2.6493,4.4782,7.0448,7.9434,7.391,7.9436,10.195,11.271,9.7015,7.861,8.244,10.784,12.933,12.792,11.013,9.8224,10.167,11.741,13.041,11.84,6.9987,0.94338,-2.5868,-2.7397,-1.4783,-0.85847,-1.8386,-3.7905,-4.2367,-2.399,-0.77477,-1.7976,-4.2505,-4.6518,-2.3382,0.40647
12.25,17.776,19.149,15.275,10.26,8.0451,10.856,18.681,25.521,26.119,23.191,22.242,22.041,19.317,15.985,15.936,17.462,15.217,10.513,5.5251,0.21599,-2.5633,-0.28354,3.134,3.636,3.5283,4.759,6.1929,6.2936,5.0243,2.3556,-1.2837,-2.6006,-0.36296,1.2855,-2.5551,-10.069,-15.188,-14.934,-11.106,-7.1326,-5.2077,-6.7576,-9.8436,-10.193,-6.4826,-2.1292,-1.0335,-3.6258,-5.9718,-5.6317,-3.9263,-3.2599,-3.2168,-3.7194,-4.6772,-3.1609,1.2963,4.536,3.2525,-0.33869,-0.55153,2.7161,4.6563
7.1387,8.1019,9.3203,10.233,10.708,11.011,11.777,13.261,14.774,15.698,15.886,15.18,13.164,10.397,8.4464,8.5729,10.043,10.268,8.1524,4.2941,-0.073454,-2.8982,-2.3418,0.70694,3.3535,4.0474,3.3057,2.352,1.3422,-0.54269,-3.1664,-5.2919,-5.5441,-3.3583,-0.28557,1.1261,-0.091142,-2.701,-4.5571,-4.6324,-3.5988,-2.8108,-3.3064,-4.7622,-5.5524,-4.5832,-2.9362,-2.3346,-3.0664,-3.9483,-4.1654,-4.0463,-4.113,-4.0359,-3.683,-3.213,-2.2699,-0.73349,0.61344,0.86047,0.64713,1.4972,3.212,4.0844
8.0776,9.8671,10.105,8.5797,6.9085,6.4012,7.968,11.628,14.693,14.655,12.547,11.246,11.349,11.928,12.961,15.339,18.031,17.833,14.049,7.5389,-0.31856,-6.2202,-6.7886,-3.311,-0.60121,-0.92812,-2.9386,-4.1332,-4.0577,-3.8639,-4.4728,-6.1275,-7.6945,-7.9836,-7.7671,-8.4591,-9.2106,-7.9189,-4.2796,-0.46439,1.5,1.5987,0.27824,-1.4615,-1.8905,-0.31577,1.8386,2.4828,0.86724,-1.6161,-3.4732,-4.5865,-5.3676,-4.9918,-3.8819,-3.4837,-3.2778,-2.3611,-1.2927,-1.3094,-1.9222,-1.0143,1.1061,2.3402
-3.8974,0.47753,5.9111,5.7692,-0.37497,-8.2108,-11.297,-5.6631,3.0798,7.1622,5.2896,2.3578,0.71948,-0.5686,-1.8227,-0.67608,2.299,1.7322,-1.7143,-5.9559,-10.338,-12.322,-8.8573,-2.2522,1.7097,2.696,4.4297,8.0688,9.6557,6.4697,-0.069186,-7.4101,-11.232,-8.3115,-2.1967,0.39211,-2.0428,-5.2503,-5.5498,-3.1826,-0.89086,-0.817,-2.9896,-4.1298,-1.0166,5.3405,10.314,10.303,5.5619,0.49478,-1.0993,0.33887,2.0171,2.4572,1.228,-0.93128,-1.8362,-0.99579,-0.78063,-2.6459,-4.0247,-1.6514,3.1998,6.7387
1.7156,0.47132,0.14772,-0.58556,-0.80069,1.0149,4.4483,7.3316,7.2873,4.1674,0.27968,-1.7854,-2.1171,-2.3779,-2.9279,-1.6845,1.8992,4.7598,4.9496,3.297,1.738,2.349,6.1577,10.563,11.58,9.1326,6.742,7.3227,9.8028,11.19,10.018,6.8979,3.9638,3.24,3.8866,3.098,-0.046757,-3.2452,-3.7638,-1.8392,-0.27638,-1.044,-4.4608,-9.0212,-11.673,-10.954,-8.6251,-7.1647,-7.3029,-7.9592,-8.1497,-7.9281,-7.5801,-6.6426,-5.0243,-3.0197,-0.61481,1.9522,4.0324,5.1178,5.6493,6.334,6.3813,5.5098
3.5579,4.6614,6.1584,5.5169,3.2618,1.7991,2.659,4.421,4.8856,4.1528,3.6765,3.5922,2.9388,2.3705,3.4601,6.4853,9.8424,11.774,11.652,8.8783,4.0908,0.38703,0.90805,4.5669,6.9196,5.9488,3.587,2.0774,1.1079,-0.7236,-3.477,-6.0765,-6.9929,-5.0301,-1.3317,0.92988,-0.49356,-4.2074,-6.4637,-5.6674,-3.5921,-2.9106,-4.7379,-7.3093,-7.6484,-4.8845,-1.5011,-0.26637,-1.658,-3.705,-4.3488,-3.6015,-2.4497,-1.0318,0.60169,2.0734,3.3183,4.2822,4.61,4.3618,4.7787,6.2086,6.7583,5.4039
4.4954,5.6548,7.1695,7.8966,7.81,7.6442,8.3441,9.7826,10.514,9.8665,8.7841,8.3066,7.9922,7.2059,6.3482,6.586,7.9505,8.6856,7.5397,4.5894,0.99413,-1.1858,-0.34854,2.5467,4.5563,3.9308,1.8036,0.40313,0.014576,-0.66273,-2.0743,-3.4757,-3.687,-1.9176,0.72713,2.0573,1.1221,-0.75669,-1.4455,-0.72836,-0.16363,-0.67577,-1.9042,-2.9812,-3.0271,-1.9285,-0.86281,-0.80857,-1.4715,-2.0876,-2.4184,-3.0349,-4.2136,-4.7522,-4.0417,-3.0224,-2.3596,-1.8145,-1.351,-1.2442,-0.96798,0.2516,1.6647,1.9943
4.3226,4.5156,4.5562,4.3735,4.0172,3.6864,4.1822,5.9006,8.0104,9.1958,8.8374,7.6044,6.2336,5.013,4.3064,4.6116,5.7296,6.3481,5.5002,3.0266,-0.26515,-2.5006,-2.1778,-0.11566,1.2972,1.034,0.12253,-0.18615,0.02927,-0.098663,-0.94887,-2.2743,-3.2878,-2.9392,-1.4651,-0.47457,-0.87067,-1.8807,-2.2491,-1.7642,-1.1987,-1.1581,-1.563,-1.861,-1.5138,-0.49292,0.47503,0.57022,-0.2653,-1.3075,-1.94,-2.2304,-2.3231,-1.9265,-1.079,-0.19373,0.55545,0.97595,0.9133,0.49699,0.39508,1.2841,3.0043,4.5605
13.656,13.421,8.9966,4.2907,2.4297,3.8506,7.4335,10.349,10.301,7.7303,4.5456,2.0789,0.044756,-2.1664,-4.2506,-4.9268,-3.537,-0.65222,2.8086,5.3743,5.6844,3.551,0.331,-2.0932,-2.4907,-0.95927,1.2914,2.5228,1.6601,-0.40655,-1.8645,-1.8069,-0.38387,1.7969,2.8439,1.1571,-2.3432,-4.7141,-3.568,-0.73214,-0.47625,-3.9992,-8.3273,-9.5123,-6.2959,-0.75224,3.2557,3.4822,0.72955,-2.8773,-5.5828,-6.6923,-5.6418,-2.2498,1.5373,3.4074,3.824,3.8574,3.9875,5.098,7.9465,11.053,11.526,8.6494
5.2954,7.866,4.1148,-3.9399,-10.917,-11.711,-5.4579,2.722,7.1069,5.8615,0.59827,-5.0935,-8.1534,-8.8055,-10.011,-12.546,-13.528,-10.447,-4.9044,-1.3698,-1.5109,-3.0431,-2.9702,-0.98729,0.74738,0.41637,-1.457,-2.2146,-0.34645,2.2254,2.375,-0.087172,-2.0008,-0.54881,3.6112,7.2027,7.2618,4.3678,2.2269,2.5468,2.5656,-0.93245,-6.2672,-8.2812,-4.7246,1.8061,6.6843,6.9622,2.977,-2.0341,-4.9498,-5.0879,-3.2204,0.10752,4.4111,7.9249,8.0585,4.3579,0.46258,0.12055,3.3851,7.2305,8.8974,7.9879
3.2969,3.079,0.19712,-4.0867,-5.2178,-2.1185,2.0066,4.0546,3.6646,1.593,-1.6521,-5.4444,-7.912,-7.9169,-7.4138,-9.3016,-12.161,-11.934,-8.7695,-4.8584,-1.5428,0.67312,1.2591,0.40315,-1.0821,-1.9174,-3.4689,-5.5989,-3.4891,2.6213,7.0602,8.04,8.2137,8.8737,10.344,12.207,14.527,16.087,14.423,9.2252,2.9042,-1.9387,-4.8245,-7.0103,-10.122,-11.946,-9.422,-5.5414,-4.1957,-4.6924,-4.3177,-2.1035,1.4329,4.337,5.035,2.5154,-2.5485,-5.8693,-4.8522,-3.2551,-5.0538,-8.823,-10.525,-7.5556
14.687,14.061,11.315,7.3343,4.0886,2.9955,4.367,7.1323,9.3448,8.6223,3.761,-3.2792,-8.2604,-9.0383,-7.7477,-8.2268,-10.979,-13.259,-13.286,-10.776,-6.5916,-3.0768,-2.8012,-5.6901,-8.9478,-9.8985,-9.2735,-9.0945,-8.0889,-5.1251,-2.6016,-2.0607,-2.0166,-1.8663,-1.7445,-1.0931,0.66649,3.0556,4.8974,5.6775,6.0745,6.6976,7.1425,6.7924,5.4035,3.8751,3.372,2.7992,0.58927,-2.6877,-4.1949,-2.3168,0.96381,2.2227,0.93652,-0.84918,-1.752,-1.3125,0.32475,0.20139,-3.2168,-6.7621,-7.0914,-4.2448
2.8077,2.0593,0.50526,-1.8646,-3.9956,-4.6023,-3.7229,-2.445,-1.5828,-2.0635,-3.8931,-5.0039,-3.4495,-0.11058,1.5686,-0.71729,-5.3575,-8.5911,-8.237,-4.7818,-0.49257,2.177,2.1973,0.08526,-2.5959,-4.1181,-4.0966,-2.9204,-0.87527,0.7429,0.59308,-0.71517,-1.728,-1.9103,-1.1231,0.66077,2.4013,2.6377,1.529,0.52908,0.31492,-0.24825,-1.9994,-4.0381,-5.2937,-5.5242,-4.7403,-3.2437,-1.8076,-1.2363,-1.267,-0.97733,-0.15741,0.65514,0.85399,0.50839,0.098353,0.10763,0.95326,2.0625,2.2363,1.646,2.4036,5.2027
2.4917,1.0614,0.43942,-0.30292,-1.4275,-2.5502,-3.4158,-3.7092,-3.2831,-3.0597,-3.8927,-5.0641,-4.6868,-2.3301,-0.20458,-0.40062,-2.3449,-3.8962,-4.1108,-3.3289,-2.1845,-1.5293,-1.9285,-3.3736,-5.1761,-6.2132,-6.2478,-5.6584,-4.3745,-3.0497,-3.0277,-4.4397,-5.8675,-6.0816,-4.6811,-1.9328,1.1682,2.8998,2.493,1.1774,0.52644,0.89361,1.6864,2.1301,1.6949,0.9915,1.0009,1.6079,1.8998,1.0976,-0.53561,-1.741,-1.6232,-0.78225,-0.48422,-1.0589,-1.678,-1.2635,0.54967,2.1497,1.7828,-0.042304,-1.0474,-0.2657
2.2396,1.5185,1.5611,1.7409,1.491,0.91978,0.11195,-0.54595,-0.27377,0.50156,0.59048,-0.29181,-1.229,-1.4844,-1.4639,-1.8131,-2.5309,-3.229,-3.7472,-3.8312,-3.1292,-2.0396,-1.4062,-1.484,-1.8448,-2.0552,-2.2628,-2.4787,-2.0225,-0.90118,0.076699,0.59058,0.87944,1.0362,1.029,1.1994,1.843,2.3672,2.1421,1.5298,1.0315,0.50045,-0.22122,-0.70632,-0.7203,-0.46132,-0.075767,0.22399,0.0026225,-0.89778,-1.8091,-1.9536,-1.3597,-0.6479,-0.1279,0.10556,-0.062745,-0.48482,-0.7832,-0.94823,-1.066,-0.71879,0.56985,2.3422
0.16991,-0.4113,-0.81915,-1.8147,-2.5842,-1.9818,-0.42176,1.0986,1.7665,0.85141,-0.95272,-1.6511,-0.19315,2.3025,3.2189,1.1692,-2.3786,-4.6426,-4.1594,-1.6729,0.79062,1.9113,1.8762,0.88981,-0.87693,-2.64,-3.5,-2.5455,0.19978,2.5425,2.2771,0.40377,-0.4737,0.18269,1.5573,2.8767,3.2336,2.273,0.9161,0.35354,0.67816,0.95413,0.45941,-0.80297,-2.5374,-3.9545,-4.0949,-2.9859,-1.4454,-0.5067,-0.86995,-2.0275,-2.6805,-2.1141,-0.78442,0.46506,0.71641,-0.10827,-0.39858,1.0767,2.6246,2.5021,1.7874,2.1975
-0.9629,0.81063,0.94215,-0.22541,-1.6063,-2.2005,-1.7149,-1.4587,-2.3892,-4.4957,-6.5525,-6.848,-4.767,-1.57,-0.1448,-2.0836,-5.1648,-5.3878,-2.0355,1.8556,4.575,4.8233,1.7161,-2.6716,-5.1906,-4.9375,-4.6078,-5.1786,-4.549,-2.0331,0.781,1.933,1.0418,-0.35479,-0.39221,2.0944,5.3648,5.3555,2.2769,-0.72772,-2.4883,-3.615,-4.3427,-4.0451,-3.0702,-2.7283,-2.9042,-1.0321,2.9707,4.7553,2.4563,-1.3873,-3.041,-1.8595,-0.18606,0.30818,0.34626,2.0938,5.4416,7.0362,5.6013,2.4364,-0.033952,-0.82672
